sim.id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,aidsstage.final,aidsstage.start,birth.boygirlratio,birth.pregnancyduration.dist.fixed.value,birth.pregnancyduration.dist.type,chronicstage.acutestagetime,conception.alpha_ageman,conception.alpha_agewoman,conception.alpha_base,conception.alpha_wsf,conception.beta,conception.t_max,conception.wsf.dist.fixed.value,conception.wsf.dist.type,debut.debutage,diagnosis.agefactor,diagnosis.baseline,diagnosis.beta,diagnosis.diagpartnersfactor,diagnosis.genderfactor,diagnosis.isdiagnosedfactor,diagnosis.t_max,dissolution.Dp,dissolution.alpha_0,dissolution.alpha_1,dissolution.alpha_2,dissolution.alpha_3,dissolution.alpha_4,dissolution.alpha_5,dissolution.beta,dissolution.t_max,dropout.interval.dist.type,dropout.interval.dist.uniform.max,dropout.interval.dist.uniform.min,formation.hazard.agegapry.baseline,formation.hazard.agegapry.beta,formation.hazard.agegapry.distance,formation.hazard.agegapry.eagerness_diff,formation.hazard.agegapry.eagerness_sum,formation.hazard.agegapry.gap_agescale_man,formation.hazard.agegapry.gap_agescale_woman,formation.hazard.agegapry.gap_factor_man_age,formation.hazard.agegapry.gap_factor_man_const,formation.hazard.agegapry.gap_factor_man_exp,formation.hazard.agegapry.gap_factor_woman_age,formation.hazard.agegapry.gap_factor_woman_const,formation.hazard.agegapry.gap_factor_woman_exp,formation.hazard.agegapry.maxageref.diff,formation.hazard.agegapry.meanage,formation.hazard.agegapry.numrel_diff,formation.hazard.agegapry.numrel_man,formation.hazard.agegapry.numrel_scale_man,formation.hazard.agegapry.numrel_scale_woman,formation.hazard.agegapry.numrel_woman,formation.hazard.agegapry.t_max,formation.hazard.type,hivseed.age.max,hivseed.age.min,hivseed.amount,hivseed.gender,hivseed.stop.short,hivseed.time,hivseed.type,intervention.baseconfigname,intervention.enabled,intervention.fileids,intervention.times,monitoring.cd4.threshold,monitoring.fraction.log_viralload,monitoring.interval.piecewise.cd4s,monitoring.interval.piecewise.left,monitoring.interval.piecewise.right,monitoring.interval.piecewise.times,mortality.aids.survtime.C,mortality.aids.survtime.k,mortality.normal.weibull.genderdiff,mortality.normal.weibull.scale,mortality.normal.weibull.shape,periodiclogging.interval,periodiclogging.starttime,person.agegap.man.dist.normal.max,person.agegap.man.dist.normal.min,person.agegap.man.dist.normal.mu,person.agegap.man.dist.normal.sigma,person.agegap.man.dist.type,person.agegap.woman.dist.normal.max,person.agegap.woman.dist.normal.min,person.agegap.woman.dist.normal.mu,person.agegap.woman.dist.normal.sigma,person.agegap.woman.dist.type,person.art.accept.threshold.dist.fixed.value,person.art.accept.threshold.dist.type,person.cd4.end.dist.type,person.cd4.end.dist.uniform.max,person.cd4.end.dist.uniform.min,person.cd4.start.dist.type,person.cd4.start.dist.uniform.max,person.cd4.start.dist.uniform.min,person.eagerness.dist.gamma.a,person.eagerness.dist.gamma.b,person.eagerness.dist.type,person.geo.dist2d.fixed.xvalue,person.geo.dist2d.fixed.yvalue,person.geo.dist2d.type,person.survtime.logoffset.dist.fixed.value,person.survtime.logoffset.dist.type,person.vsp.maxvalue,person.vsp.model.logdist2d.dist2d.binormalsymm.max,person.vsp.model.logdist2d.dist2d.binormalsymm.mean,person.vsp.model.logdist2d.dist2d.binormalsymm.min,person.vsp.model.logdist2d.dist2d.binormalsymm.rho,person.vsp.model.logdist2d.dist2d.binormalsymm.sigma,person.vsp.model.logdist2d.dist2d.type,person.vsp.model.logdist2d.usealternativeseeddist,person.vsp.model.type,person.vsp.toacute.x,person.vsp.toaids.x,person.vsp.tofinalaids.x,population.coarsemap.subdivx,population.coarsemap.subdivy,population.eyecap.fraction,population.maxevents,population.nummen,population.numwomen,population.simtime,relocation.enabled,syncpopstats.interval,syncrefyear.interval,transmission.maxageref.diff,transmission.param.a,transmission.param.b,transmission.param.c,transmission.param.d1,transmission.param.d2,transmission.param.f1,transmission.param.f2,growth.rate,median.AD,Q1.AD,Q3.AD,prev.15.25,prev.25.50,ART.cov.15.50,incid.wom.15.30,frac.degreeGT1.wom.15.30
1816,0.138866543,0.772844253,0.075938122,0.278041172,0.795414518,0.393907331,0.846477178,0.50309016,0.026235251,0.032499791,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.417748507,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.020458548,0.1,0.23,0.1,0,0,-1.066701936,0,0,-1.066701936,1,0,0,-1.11074236,0,0,-1.11074236,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.385908712,0.539352877,normal,Inf,#NAME?,2.01236064,0.548749686,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.363846431,47.50643392,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025680557,4.349590384,3.803,5.897,0,0.047169811,0.263157895,0,0.166666667
1817,0.016088392,0.671441404,0.722601148,0.889649916,0.883584278,0.687827763,0.658470099,0.796680228,0.519985195,0.861594104,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.865757245,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.011641572,0.1,0.23,0.1,0,0,-0.743389461,0,0,-0.743389461,1,0,0,-0.254490117,0,0,-0.254490117,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.633880396,1.279977792,normal,Inf,#NAME?,3.186720912,1.792391156,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.130567945,41.92927723,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.011157178,7.933027822,5.707,8.724,0,0.104,0.315789474,0,0.294117647
1818,0.365840061,0.243249733,0.301570926,0.232850534,0.450589131,0.470939624,0.673489517,0.963126556,0.005155304,0.150696202,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.876229777,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.054941087,0.1,0.23,0.1,0,0,-0.981966414,0,0,-0.981966414,1,0,0,-1.174009252,0,0,-1.174009252,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.693958067,0.507732956,normal,Inf,#NAME?,3.852506225,0.726044303,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.795096115,18.37873532,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.022473552,6.68318698,5.299,7.815,0,0.00862069,0,0,0
1819,0.95366048,0.336350215,0.766112969,0.884353113,0.434029261,0.111838676,0.935415383,0.924864554,0.703077744,0.802755002,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.761328874,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.056597074,0.1,0.23,0.1,0,0,-1.376977456,0,0,-1.376977456,1,0,0,-0.261905642,0,0,-0.261905642,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.741661533,1.554616616,normal,Inf,#NAME?,3.699458215,1.704132504,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.911954913,23.49926182,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.026635004,6.20420317,4.858,7.762,0.23465704,0.567346939,0.201680672,0.169738446,0.543478261
1820,0.222716098,0.501419719,0.652595748,0.236017001,0.174327628,0.09955488,0.353473066,0.781691831,0.999604861,0.650164776,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.033770204,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.082567237,0.1,0.23,0.1,0,0,-1.390489632,0,0,-1.390489632,1,0,0,-1.169576199,0,0,-1.169576199,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.413892265,1.999407292,normal,Inf,#NAME?,3.126767324,1.475247165,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.523160587,32.57808452,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.017833747,6.163353901,3.531,10.19,0,0.020979021,0.25,0,0.5
1821,0.929767552,0.187055461,0.79941265,0.536761677,0.177227466,0.980925819,0.667946435,0.211001532,0.96157594,0.116402334,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.681409639,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.082277253,0.1,0.23,0.1,0,0,-0.420981599,0,0,-0.420981599,1,0,0,-0.748533653,0,0,-0.748533653,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.671785741,1.94236391,normal,Inf,#NAME?,0.844006127,0.6746035,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.866558349,15.28805038,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.030579676,3.608470349,1.798,5.816,0.131034483,0.248484848,0.146616541,0.06053367,0.653679654
1822,0.650953295,0.314698763,0.341860903,0.445724579,0.524624984,0.398500491,0.177890978,0.224975757,0.752258652,0.262853304,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.779533832,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.047537502,0.1,0.23,0.1,0,0,-1.06164946,0,0,-1.06164946,1,0,0,-0.87598559,0,0,-0.87598559,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.711563913,1.628387978,normal,Inf,#NAME?,0.899903027,0.894279956,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.336811261,22.30843197,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.010312243,4.00385339,2.273,5.303,0,0.072992701,0.346153846,0.001718453,0.526315789
1823,0.884200776,0.326448686,0.456304979,0.861286763,0.598364342,0.171882739,0.988560123,0.053738171,0.291681802,0.442485996,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.50486805,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.040163566,0.1,0.23,0.1,0,0,-1.310928988,0,0,-1.310928988,1,0,0,-0.294198531,0,0,-0.294198531,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.954240492,0.937522703,normal,Inf,#NAME?,0.214952682,1.163728994,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.779981475,22.95467773,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.008282143,5.175836223,2.757,7.333,0,0,0.6,0,0.392857143
1824,0.246725252,0.930382907,0.958915505,0.695247248,0.044931355,0.650516678,0.302690334,0.309733917,0.316825675,0.277829,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.298602789,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.095506865,0.1,0.23,0.1,0,0,-0.784431654,0,0,-0.784431654,1,0,0,-0.526653853,0,0,-0.526653853,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.210761334,0.975238513,normal,Inf,#NAME?,1.238935668,0.9167435,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.568777979,56.17105991,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.027129732,3.731295916,1.831,5.477,0.207272727,0.219081272,0.246376812,0.042312712,0.410714286
1825,0.372220374,0.409608779,0.720912049,0.047538789,0.678891351,0.867464143,0.927667913,0.187446493,0.975688144,0.875554841,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.869811082,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.032110865,0.1,0.23,0.1,0,0,-0.545789443,0,0,-0.545789443,1,0,0,-1.433445696,0,0,-1.433445696,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.710671653,1.963532216,normal,Inf,#NAME?,0.74978597,1.813332261,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.807218711,27.52848285,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.004744839,4.225359987,1.917,7.583,0,0.059907834,0.289473684,0.00099488,0.474576271
1826,0.745455261,0.462898849,0.142522892,0.104718999,0.502444999,0.068831543,0.480057464,0.89829647,0.638530193,0.981089851,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.25794506,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.0497555,0.1,0.23,0.1,0,0,-1.424285303,0,0,-1.424285303,1,0,0,-1.353393401,0,0,-1.353393401,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.920229857,1.457795289,normal,Inf,#NAME?,3.593185878,1.971634777,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.516364996,30.4594367,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.012153325,6.516307409,5.033,8.424,0,0.204545455,0.209677419,0.005136155,0.552631579
1827,0.130116364,0.535787368,0.48463285,0.151572082,0.224752855,0.016652239,0.573674831,0.476451465,0.884152165,0.909019839,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.436881159,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.077524714,0.1,0.23,0.1,0,0,-1.481682537,0,0,-1.481682537,1,0,0,-1.287799086,0,0,-1.287799086,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.294699322,1.826228247,normal,Inf,#NAME?,1.905805858,1.863529758,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.347221092,34.46830521,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.026460762,7.335770607,7.156,7.516,0,0.028846154,0.166666667,0,1
1828,0.046671146,0.602328161,0.744804403,0.721453204,0.061875576,0.520965505,0.057537002,0.246313245,0.087738351,0.753849697,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.812469433,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.093812442,0.1,0.23,0.1,0,0,-0.926937944,0,0,-0.926937944,1,0,0,-0.489965515,0,0,-0.489965515,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.230148007,0.631607527,normal,Inf,#NAME?,0.98525298,1.630774545,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.188675177,38.12804884,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.020752826,7.803898396,6.745,8.862,0,0.009259259,0,0,0
1829,0.402963874,0.66827593,0.430073657,0.391343323,0.053019419,0.600036955,0.225022023,0.269106554,0.953569988,0.377334802,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.567823223,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.094698058,0.1,0.23,0.1,0,0,-0.83995935,0,0,-0.83995935,1,0,0,-0.952119347,0,0,-0.952119347,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.900088092,1.930354982,normal,Inf,#NAME?,1.076426215,1.066002202,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.865631361,41.75517613,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.00017439,3.499139601,1.621,5.812,0,0,0.333333333,0,0.633333333
1830,0.407891251,0.345082579,0.764350068,0.341340757,0.163468704,0.982614132,0.354589233,0.293198625,0.890950457,0.451886742,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.765559836,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.08365313,0.1,0.23,0.1,0,0,-0.419124454,0,0,-0.419124454,1,0,0,-1.02212294,0,0,-1.02212294,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.41835693,1.836425686,normal,Inf,#NAME?,1.172794501,1.177830113,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.874993376,23.97954186,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.014499462,4.051435757,1.632,6.42,0.039548023,0.104651163,0.157142857,0.019703812,0.47706422
1831,0.437198946,0.355256698,0.019241147,0.462136347,0.352823755,0.79140797,0.991044064,0.604750755,0.589019771,0.746242919,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.553821247,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.064717625,0.1,0.23,0.1,0,0,-0.629451233,0,0,-0.629451233,1,0,0,-0.853009115,0,0,-0.853009115,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.964176254,1.383529656,normal,Inf,#NAME?,2.419003019,1.619364378,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.930677998,24.5391184,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.018982175,8.880858712,5.839,9.572,0,0.023622047,0.625,0,0.357142857
1832,0.486195237,0.072150816,0.061028073,0.272886395,0.017722264,0.974965642,0.283079889,0.72462036,0.869862265,0.364759404,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.453532625,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.098227774,0.1,0.23,0.1,0,0,-0.427537793,0,0,-0.427537793,1,0,0,-1.117959048,0,0,-1.117959048,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.132319556,1.804793397,normal,Inf,#NAME?,2.89848144,1.047139106,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.02377095,8.968294888,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.021866726,7.2895882,7.248,7.5,0,0.015503876,0.333333333,0,0.666666667
1833,0.754029771,0.467277985,0.199285125,0.233628013,0.413777438,0.197211417,0.056526571,0.509981597,0.764646309,0.92447896,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.121715701,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.058622256,0.1,0.23,0.1,0,0,-1.283067441,0,0,-1.283067441,1,0,0,-1.172920781,0,0,-1.172920781,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.226106284,1.646969464,normal,Inf,#NAME?,2.039926389,1.88671844,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.532656566,30.70028915,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.005144873,4.632495648,2.629,6.262,0,0.127071823,0.416666667,0.002116947,0.691176471
