"","V1","V2"
"504",503,12.7109853749
"505",504,12.5317103622
"506",505,12.9605948596
"507",506,9.6743122162
"508",507,12.9588351723
"509",508,11.2814755976
"510",509,12.9185590595
"511",510,11.4305057566
"512",511,12.3912345314
"513",512,12.4311518402
"514",513,12.6960665843
"515",514,12.0897224081
"516",515,9.7895754419
"517",516,10.6709757185
"518",517,11.6938104263
"519",518,11.9726661766
"520",519,11.8309357254
"521",520,12.9070244407
"522",521,12.9623294124
"523",522,10.3455903112
"524",523,12.9439084382
"525",524,12.3092683029
"526",525,12.4716189651
"527",526,10.8246525932
"528",527,12.5320202456
"529",528,12.8465357994
"530",529,12.5596095388
"531",530,12.0521283932
"532",531,12.8958618095
"533",532,12.1346384893
"534",533,11.3984331865
"535",534,7.9814708649
"536",535,12.2680400532
"537",536,9.8388043998
"538",537,9.4080152314
"539",538,11.5457188753
"540",539,8.8422486839
"541",540,11.8047534166
"542",541,11.992521184
"543",542,11.6983386718
"544",543,11.0844190738
"545",544,11.7844437985
"546",545,11.3130897649
"547",546,11.6037433792
"548",547,11.4172246724
"549",548,8.6132581382
"550",549,10.3478445322
"551",550,10.4793391992
"552",551,9.0494847127
"553",552,8.8999930439
"554",553,10.3497479498
"555",554,5.8512744651
"556",555,10.2657436049
"557",556,9.9316719494
"558",557,9.2496879101
"559",558,10.5459774505
"560",559,9.2429056091
"561",560,9.3008115553
"562",561,10.2839613027
"563",562,10.2988212112
"564",563,8.5012039472
"565",564,10.0692015905
"566",565,8.157733047
"567",566,10.0067723702
"568",567,9.6918874888
"569",568,9.6556261083
"570",569,9.3901502718
"571",570,6.9274389651
"572",571,7.2446079655
"573",572,8.4167630449
"574",573,6.7005800867
"575",574,8.5776491873
"576",575,9.0843990658
"577",576,8.7747038981
"578",577,6.1052440531
"579",578,8.6369771787
"580",579,8.51357211
"581",580,8.7309320251
"582",581,8.3348507113
"583",582,8.0819259702
"584",583,8.251619991
"585",584,8.4715210491
"586",585,7.5418617014
"587",586,7.9519594077
"588",587,4.7253976878
"589",588,8.1455009246
"590",589,8.175716361
"591",590,5.9495000375
"592",591,7.9784325584
"593",592,6.3919112317
"594",593,6.2765941547
"595",594,8.0239178711
"596",595,7.1599635688
"597",596,6.8102370299
"598",597,7.3366598871
"599",598,7.2462176907
"600",599,5.9563796819
"601",600,5.798071122
"602",601,6.6337656043
"603",602,7.705689207
"604",603,7.4471621954
"605",604,7.3824955005
"606",605,6.8755258031
"607",606,7.347048652
"608",607,4.9525171958
"609",608,5.7855901433
"610",609,7.0559650263
"611",610,5.6697827367
"612",611,6.9126148079
"613",612,6.2469675712
"614",613,6.799243704
"615",614,4.9427296371
"616",615,6.4286522257
"617",616,5.4335002238
"618",617,5.2048337072
"619",618,6.4119884761
"620",619,5.3310272272
"621",620,6.5427640514
"622",621,6.2999262384
"623",622,5.4950555669
"624",623,6.305036724
"625",624,4.6766902939
"626",625,5.8162390969
"627",626,5.8580591879
"628",627,4.822320738
"629",628,4.9790624349
"630",629,4.9453866404
"631",630,5.7903362675
"632",631,5.5123259867
"633",632,5.6754879102
"634",633,3.9216829057
"635",634,4.6739284755
"636",635,4.302076829
"637",636,5.2768300865
"638",637,4.2103083893
"639",638,5.4203985421
"640",639,5.2883664311
"641",640,5.062737885
"642",641,5.4478176103
"643",642,4.9099962113
"644",643,3.2068253885
"645",644,3.059740513
"646",645,4.0556902728
"647",646,4.4314359802
"648",647,4.024251536
"649",648,3.4341652591
"650",649,3.5676610986
"651",650,4.2898723278
"652",651,1.3377994172
"653",652,3.7278682215
"654",653,3.3647031955
"655",654,2.4193936352
"656",655,3.3467512633
"657",656,2.0747067576
"658",657,1.3263267465
"659",658,2.9355031758
"660",659,1.5121902842
"661",660,0.6378938378
"662",661,2.5508332918
"663",662,0
"664",663,2.2591468106
"665",664,0.942697381599999
"666",665,1.6301545267
"667",666,1.3976051517
"668",667,2.1220797653
"669",668,1.9557331504
"670",669,1.8840732497
"671",670,0.763030180000001
"672",671,0.341659142499999
"673",672,0.0209163191999977
"674",673,0
"675",674,0
