"","V1","V2"
"245",244,26.1041651596
"246",245,20.9788584637
"247",246,19.8993959804
"248",247,13.5208064295
"249",248,20.8082469561
"250",249,22.9847631905
"251",250,17.7758600778
"252",251,25.2195388189
"253",252,25.5529461797
"254",253,17.5587276984
"255",254,25.6530202248
"256",255,21.1368353367
"257",256,19.2621001922
"258",257,24.1483757642
"259",258,19.3248023702
"260",259,16.7955144741
"261",260,20.3912942008
"262",261,18.4571400232
"263",262,24.0604205192
"264",263,17.9309626033
"265",264,24.5018419945
"266",265,20.9096042507
"267",266,22.4787174273
"268",267,23.5339914074
"269",268,18.9266904022
"270",269,23.1257230142
"271",270,24.8609462926
"272",271,20.4711951323
"273",272,21.7989156461
"274",273,21.3593451108
"275",274,25.4996282342
"276",275,12.6418982943
"277",276,19.5718590651
"278",277,25.216140156
"279",278,18.8381002754
"280",279,18.2110350044
"281",280,23.9617527355
"282",281,12.6089463116
"283",282,23.6936467713
"284",283,11.4031846348
"285",284,15.1007971223
"286",285,25.4256246243
"287",286,24.2078253786
"288",287,22.9074039601
"289",288,19.4249212889
"290",289,20.2709703035
"291",290,23.9959616762
"292",291,18.8615419971
"293",292,25.0841054278
"294",293,17.8577795436
"295",294,22.3850163007
"296",295,24.8772724583
"297",296,22.8692225496
"298",297,19.4304464013
"299",298,19.879977383
"300",299,21.4591132017
"301",300,23.8551237862
"302",301,17.3797526919
"303",302,23.1600558816
"304",303,16.3106750087
"305",304,19.6536571382
"306",305,21.9149493228
"307",306,22.2304183347
"308",307,22.0826449179
"309",308,21.423019772
"310",309,17.1703850951
"311",310,10.9470206566
"312",311,20.2995820825
"313",312,22.1103435399
"314",313,24.7038760021
"315",314,19.6189546806
"316",315,21.6662342568
"317",316,21.0773561409
"318",317,18.9704615625
"319",318,18.5560978544
"320",319,22.5767089607
"321",320,20.2075580638
"322",321,21.665045432
"323",322,22.98866799
"324",323,16.7738605011
"325",324,18.0116934163
"326",325,24.6134829848
"327",326,23.8463043012
"328",327,18.6531770098
"329",328,15.8202431774
"330",329,23.7591026287
"331",330,22.1587228505
"332",331,13.4237623256
"333",332,24.1289964022
"334",333,15.2285757316
"335",334,24.6136983736
"336",335,17.9073724147
"337",336,20.3404221393
"338",337,16.802170288
"339",338,19.2740920105
"340",339,23.0457976467
"341",340,19.1051505084
"342",341,20.1344215206
"343",342,22.2412171117
"344",343,24.5784892205
"345",344,23.4854018442
"346",345,21.6814404034
"347",346,17.3918207343
"348",347,22.2199674724
"349",348,24.6138683649
"350",349,16.5583186178
"351",350,17.2763358979
"352",351,24.5376231111
"353",352,19.1470227904
"354",353,23.4968891352
"355",354,15.7586644336
"356",355,16.5276096032
"357",356,18.8766926795
"358",357,15.3515678452
"359",358,21.4982000994
"360",359,24.7460740264
"361",360,23.9336911087
"362",361,11.6542973232
"363",362,22.7383918538
"364",363,21.5443667589
"365",364,24.3633793101
"366",365,19.226101514
"367",366,18.4617460774
"368",367,22.8699127772
"369",368,19.2464971542
"370",369,19.8162244991
"371",370,11.3054503608
"372",371,16.7301789621
"373",372,22.8698433416
"374",373,20.4241174649
"375",374,22.7070349408
"376",375,22.335638135
"377",376,17.5588209512
"378",377,19.8947699476
"379",378,15.7836383041
"380",379,23.8895682596
"381",380,21.7031573653
"382",381,17.1394989631
"383",382,23.2466379127
"384",383,22.034548274
"385",384,23.4478385487
"386",385,15.047374364
"387",386,21.7584345084
"388",387,19.3567818189
"389",388,20.8470820841
"390",389,12.6011921593
"391",390,15.0189737501
"392",391,17.3319937262
"393",392,24.1170867634
"394",393,19.4657282806
"395",394,22.1121501004
"396",395,23.1970517069
"397",396,16.814137064
"398",397,20.4225764916
"399",398,22.3035533547
"400",399,16.2507023051
"401",400,23.5281251589
"402",401,14.5703521584
"403",402,14.7910991194
"404",403,12.6523001502
"405",404,16.7173152196
"406",405,20.5147478753
"407",406,22.3844392269
"408",407,16.728666437
"409",408,21.7936880122
"410",409,23.633170315
"411",410,19.4660712503
"412",411,18.2086049545
"413",412,19.5742072392
"414",413,18.7248564154
"415",414,16.956602569
"416",415,22.3215824378
"417",416,18.8832256677
"418",417,16.4761885457
"419",418,19.4489824644
"420",419,19.6489118717
"421",420,16.3658783545
"422",421,21.9117816986
"423",422,15.13789532
"424",423,17.1666076228
"425",424,20.4608338659
"426",425,19.9851171245
"427",426,19.3851083859
"428",427,19.1659767349
"429",428,16.5608656708
"430",429,17.7013506099
"431",430,15.3439427745
"432",431,21.6170890153
"433",432,19.501884787
"434",433,15.9945106253
"435",434,20.0750992711
"436",435,23.7470472872
"437",436,15.6373674216
"438",437,11.014884907
"439",438,23.6478266319
"440",439,22.3512708091
"441",440,20.2068110519
"442",441,19.9852094696
"443",442,17.1181333225
"444",443,16.0343200063
"445",444,19.6386068256
"446",445,19.6578791587
"447",446,17.3443057663
"448",447,18.4229028678
"449",448,22.683711632
"450",449,19.6234618161
"451",450,17.2923771179
"452",451,22.1326839216
"453",452,20.4126231284
"454",453,23.4391663018
"455",454,16.7024531318
"456",455,19.3573608772
"457",456,21.6063221021
"458",457,16.5371288239
"459",458,15.5282486453
"460",459,21.1291794216
"461",460,21.7947870551
"462",461,21.2380093196
"463",462,19.137462177
"464",463,19.1571628401
"465",464,22.526599621
"466",465,21.253437402
"467",466,21.4417141985
"468",467,22.9853873803
"469",468,17.2470573962
"470",469,19.5963898288
"471",470,21.025778413
"472",471,22.3032649606
"473",472,16.329568229
"474",473,19.2221011215
"475",474,18.9662938855
"476",475,16.1534148745
"477",476,16.3358405568
"478",477,15.6061263573
"479",478,20.3343013562
"480",479,17.8675409669
"481",480,15.9191542084
"482",481,19.5578082564
"483",482,20.8220422447
"484",483,15.6072221113
"485",484,18.7972142706
"486",485,17.2959324221
"487",486,14.0813781931
"488",487,14.3478893181
"489",488,16.756569399
"490",489,22.8358968416
"491",490,20.7777660678
"492",491,20.1308512583
"493",492,18.3061295605
"494",493,18.333637298
"495",494,21.8605460908
"496",495,19.2084822731
"497",496,17.5253688672
"498",497,18.858558366
"499",498,12.2107356108
"500",499,15.7885711038
"501",500,21.5482612773
"502",501,21.978764498
"503",502,13.560175141
"504",503,16.5832546821
"505",504,19.9036288708
"506",505,18.8860635045
"507",506,20.376980408
"508",507,22.3563602638
"509",508,15.228640893
"510",509,18.5765750813
"511",510,19.9693900206
"512",511,18.0134480141
"513",512,21.5505875947
"514",513,16.3013340296
"515",514,9.9895665887
"516",515,21.5369862024
"517",516,8.7848832453
"518",517,19.3476185871
"519",518,12.8576953021
"520",519,17.5385911194
"521",520,20.714397379
"522",521,21.9851512457
"523",522,20.0945963396
"524",523,16.7289072033
"525",524,15.0875701135
"526",525,17.3551266368
"527",526,21.1730585395
"528",527,20.0153251558
"529",528,21.8694369265
"530",529,18.1932783933
"531",530,19.7900343027
"532",531,11.0313889845
"533",532,21.6195047614
"534",533,17.6602885409
"535",534,16.4786825685
"536",535,15.8843365013
"537",536,18.7533196619
"538",537,10.0003210418
"539",538,14.1876305543
"540",539,17.9760881449
"541",540,18.2863207607
"542",541,20.0153722865
"543",542,9.2241966766
"544",543,19.7021790282
"545",544,20.7581921269
"546",545,15.1820190788
"547",546,11.6931385815
"548",547,11.0823224908
"549",548,16.1227153302
"550",549,15.3366962594
"551",550,15.6274285197
"552",551,17.6553705303
"553",552,19.5415476694
"554",553,11.2173727902
"555",554,19.8780278947
"556",555,15.4755390012
"557",556,19.1652711801
"558",557,17.1819406797
"559",558,21.1071358639
"560",559,19.5749253407
"561",560,20.9670393426
"562",561,16.7746812509
"563",562,15.7908415854
"564",563,19.0865036656
"565",564,18.8804153656
"566",565,21.0210258722
"567",566,14.390623426
"568",567,18.9928203424
"569",568,20.5746482889
"570",569,16.9900544168
"571",570,19.6177894473
"572",571,20.2762921385
"573",572,15.8157015025
"574",573,16.3212517875
"575",574,17.5620584929
"576",575,16.6575060499
"577",576,20.201963709
"578",577,18.7755165853
"579",578,10.0896264691
"580",579,7.2907592638
"581",580,10.7333522827
"582",581,15.5614671138
"583",582,15.6687371937
"584",583,19.1069983268
"585",584,20.0450001769
"586",585,19.3064113752
"587",586,19.4091914828
"588",587,19.1570660253
"589",588,6.959824768
"590",589,17.6201502208
"591",590,12.4436473588
"592",591,12.0748647968
"593",592,11.1652850674
"594",593,18.8428118649
"595",594,18.5076248357
"596",595,17.9168154682
"597",596,19.3505076316
"598",597,17.0960490764
"599",598,14.7874177143
"600",599,18.9865086801
"601",600,19.8358212649
"602",601,18.1868522629
"603",602,15.0914942682
"604",603,17.1888817397
"605",604,13.7382465494
"606",605,16.0712837995
"607",606,9.8213569521
"608",607,17.5058402317
"609",608,11.8619388992
"610",609,11.0768087875
"611",610,14.9109357533
"612",611,18.9423355034
"613",612,19.0785279378
"614",613,17.2755883891
"615",614,15.3170046996
"616",615,10.7230350191
"617",616,17.5810421733
"618",617,12.8880217899
"619",618,16.8574013438
"620",619,8.6549325079
"621",620,14.0057380112
"622",621,11.6212267593
"623",622,14.1084079438
"624",623,16.2082213259
"625",624,14.8799673543
"626",625,14.602690078
"627",626,12.6903698808
"628",627,16.9126542386
"629",628,16.7309785844
"630",629,17.853915982
"631",630,17.5659749226
"632",631,16.170168141
"633",632,16.535741492
"634",633,14.3169909949
"635",634,14.4438778467
"636",635,10.3386382364
"637",636,8.091844074
"638",637,14.0077742502
"639",638,17.7150244649
"640",639,12.7311653609
"641",640,15.6634526029
"642",641,11.5218634063
"643",642,9.7123390742
"644",643,13.5430006725
"645",644,6.6245715543
"646",645,16.4267150784
"647",646,0.823708523699999
"648",647,10.3933857569
"649",648,11.2987944733
"650",649,9.3681548526
"651",650,16.7965888007
"652",651,14.3432872265
"653",652,15.0796845898
"654",653,9.980223926
"655",654,16.1317849002
"656",655,11.2222693846
"657",656,12.7822411129
"658",657,8.1918577671
"659",658,7.227209844
"660",659,16.2291283173
"661",660,16.4123764462
"662",661,11.4268921062
"663",662,15.673541688
"664",663,12.8789374127
"665",664,8.0617873803
"666",665,13.5924299432
"667",666,2.4614766649
"668",667,5.8314277284
"669",668,13.5371919561
"670",669,7.0358408404
"671",670,0.339698972400001
"672",671,13.5183753656
"673",672,6.3481389478
"674",673,14.2789068682
"675",674,9.9046674381
"676",675,13.1769734314
"677",676,5.1630302876
"678",677,5.9995053382
"679",678,13.3045203708
"680",679,8.7352423702
"681",680,9.3615082806
"682",681,7.291133764
"683",682,12.7599819523
"684",683,9.5409393825
"685",684,3.8402763172
"686",685,13.5413527127
"687",686,8.1140862628
"688",687,13.1506615538
"689",688,9.3439340119
"690",689,7.5914258904
"691",690,12.6159976995
"692",691,4.7759738721
"693",692,0.491852777299997
"694",693,12.1041981207
"695",694,10.3315792885
"696",695,4.6841494892
"697",696,2.9769330461
"698",697,10.9383425025
"699",698,7.4057875007
"700",699,10.9258250516
"701",700,3.1228503812
"702",701,10.9425209446
"703",702,9.4402915798
"704",703,4.7105351537
"705",704,9.9446557364
"706",705,9.7879925168
"707",706,9.8304461648
"708",707,9.6963228294
"709",708,2.4574191333
"710",709,4.7873320327
"711",710,2.5439217069
"712",711,0
"713",712,0
"714",713,4.1829597576
"715",714,3.5659183086
"716",715,3.4699579742
