"growth.rate","rels.rate","trans.rate","sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","conception.alpha_base","formation.hazard.agegapry.numrel_diff","formation.hazard.agegapry.eagerness_diff","birth.boygirlratio","hivtransmission.param.a"
-0.0282139041260295,1.6,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0267142041829933,1.15,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0260676164182453,1.875,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0271918087157444,0.975,0,6,0.740364123191241,0.208594946933555,0.0422119496811536,0.389565064815716,0.353005914738224,-2.40872556883066,-0.791405053066444,-0.478894025159423,0.577913012963143,-1.64699408526178
-0.0257154979212019,2.5,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0215391458046227,4.15,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.021896720434381,5,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0249578641838186,2.6,0.05,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0244209307935547,3.65,0.125,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0250939189413858,2.3,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0244541533898061,3,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0242225170536613,2.2,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0223510030734834,2.925,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0246209318602316,2.55,0,7,0.986273517510632,0.566449782190223,0.547778070749094,0.0252205048953848,0.00303849907192801,-1.54804268871279,-0.433550217809777,-0.226110964625453,0.505044100979077,-1.99696150092807
-0.0286819365162348,1.825,0.075,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0267142041829933,3.65,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0276409225901269,4.1,0.1,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0278685417649498,2.65,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0281367435709498,3.325,0.15,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0281367435709498,2.475,0.05,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0282139041260295,2.825,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0274528103406615,1.85,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0269335038348142,2.825,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0277165656130403,1.7,0,8,0.286670738082778,0.299015542957932,0.487210449579704,0.319802147502612,0.484103230094271,-3.56664630958611,-0.700984457042068,-0.256394775210148,0.563960429500522,-1.51589676990573
-0.0268236135479883,1.9,0,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0244209307935547,3,0.075,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0255412811882995,3.425,0.125,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0258206137032527,2.825,0,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0252993995502141,3.175,0.05,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0265690658943603,1.675,0.075,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0269702415342982,2.3,0,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0254719330162314,1.875,0.05,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0250598357731892,2.3,0,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0257855259781947,2.1,0,9,0.598741996933573,0.487669522757642,0.403361442415709,0.480879552762157,0.423907516507565,-2.00629001533213,-0.512330477242358,-0.298319278792146,0.596175910552431,-1.57609248349244
-0.0284858570797091,3.9,0.1,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0264968115088045,6.4,0.1,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0283689433826116,6.475,0.8,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0281367435709498,4.9,0.275,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0275278854721557,6.35,0,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0275278854721557,4.5,0,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0283689433826116,5.3,0.075,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0269702415342982,4.375,0,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0264247653494323,5.325,0,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0275278854721557,5.6,0,10,0.204977917551462,0.976319052728026,0.770209483020673,0.978052254034472,0.586581608663047,-3.97511041224269,-0.0236809472719739,-0.114895258489664,0.695610450806894,-1.41341839133695
-0.0276787154922599,1.25,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0255065830564283,2.8,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.025890937237668,2.525,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0268601899992823,2.025,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.02730333306426,1.95,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0271918087157444,1.575,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0279066805976708,2.3,0.075,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0263170839194928,1.25,0.05,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0255760275455259,2.1,0,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0270070332995847,1.55,0.075,11,0.524310642620549,0.628159990051894,0.253788307974381,0.605544258723967,0.760833840434706,-2.37844678689726,-0.371840009948106,-0.373105846012809,0.621108851744793,-1.23916615956529
-0.0225967052968899,3.775,0,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0180643997812689,5.8,0,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0202420249203974,5.175,0.45,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0196041644736778,4.275,0.05,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0179103951874825,5.525,0.05,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0201019685316807,3.6,0,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0178592704252893,5.05,0,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0205529390464226,3.1,0.05,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0191160795566254,3.975,0.125,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
-0.0206955520971637,4.075,0.075,12,0.820148579676502,0.721995973277704,0.680694255728408,0.775800676916593,0.223253935425808,-0.899257101617488,-0.278004026722296,-0.159652872135796,0.655160135383319,-1.77674606457419
